C1_VCO,L1_VCO,Rp_VCO,Wn_VCO,Wn6_VCO,Wvar_VCO,L1p_PA,L1s_PA,L3p_PA,L3s_PA,Wn1_PA,Wn2_PA,PowerConsumption,Bandwidth,OutputPower,VoltageSwing,TuningRange_VCO,PhaseNoise_VCO,LargeSignal_PowerGain_PA,DrainEfficiency_PA,PAE_PA
5e-14,1.8e-10,300,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.1e-05,0.0386,5520000000.0,2.443,0.709,3620000000.0,-83.72,12.41,10.93,10.3
5e-14,1.8e-10,300,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.1e-05,0.0386,5520000000.0,1.452,0.597,3920000000.0,-85.09,11.91,8.364,7.825
5e-14,1.8e-10,300,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0349,4910000000.0,0.834,0.592,4070000000.0,-85.5,10.95,7.822,7.193
5e-14,1.8e-10,300,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0349,4990000000.0,-0.88,0.485,4370000000.0,-87.09,9.72,5.209,4.654
5e-14,1.8e-10,300,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0329,4980000000.0,1.09,0.591,4780000000.0,-89.58,11.63,8.315,7.743
5e-14,1.8e-10,300,1.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0329,4750000000.0,1.837,0.65,4620000000.0,-88.4,12.07,10.01,9.391
5e-14,1.8e-10,300,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0329,5040000000.0,0.264,0.533,4900000000.0,-90.0,11.06,6.815,6.282
5e-14,1.8e-10,300,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.036,4970000000.0,-1.24,0.471,3790000000.0,-85.06,9.13,4.792,4.206
5e-14,1.8e-10,300,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.036,4950000000.0,-0.36,0.526,3630000000.0,-83.74,9.77,5.888,5.267
5e-14,1.8e-10,300,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.036,4980000000.0,-2.093,0.427,3930000000.0,-85.5,8.49,3.928,3.372
5e-14,1.8e-10,300,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0345,4970000000.0,-0.003,0.528,4250000000.0,-86.07,10.39,6.401,5.816
5e-14,1.8e-10,300,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0345,4910000000.0,0.838,0.583,4090000000.0,-85.46,10.98,7.83,7.205
5e-14,1.8e-10,300,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0345,4990000000.0,-0.875,0.474,4380000000.0,-87.01,9.75,5.214,4.662
5e-14,1.8e-10,300,1.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0328,4980000000.0,1.09,0.584,4790000000.0,-89.5,11.65,8.316,7.747
5e-14,1.8e-10,300,1.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0328,4740000000.0,1.838,0.646,4630000000.0,-88.35,12.09,10.01,9.395
5e-14,1.8e-10,300,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0328,5040000000.0,0.264,0.527,4910000000.0,-89.98,11.09,6.815,6.284
5e-14,1.8e-10,300,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0354,4970000000.0,-1.228,0.463,3810000000.0,-85.13,9.17,4.804,4.222
5e-14,1.8e-10,300,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0354,4950000000.0,-0.351,0.516,3640000000.0,-83.73,9.81,5.901,5.285
5e-14,1.8e-10,300,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0354,4980000000.0,-2.083,0.414,3950000000.0,-85.67,8.53,3.937,3.385
5e-14,1.8e-10,300,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0352,4970000000.0,-0.012,0.542,4230000000.0,-86.16,10.33,6.388,5.796
5e-14,1.8e-10,300,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0352,4910000000.0,0.83,0.599,4060000000.0,-85.53,10.92,7.815,7.182
5e-14,1.8e-10,300,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0352,4990000000.0,-0.883,0.494,4360000000.0,-87.17,9.69,5.205,4.647
5e-14,1.8e-10,300,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0331,4980000000.0,1.089,0.594,4770000000.0,-89.64,11.61,8.315,7.741
5e-14,1.8e-10,300,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0331,4750000000.0,1.837,0.652,4610000000.0,-88.44,12.05,10.01,9.388
5e-14,1.8e-10,300,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0331,5040000000.0,0.264,0.538,4890000000.0,-90.02,11.05,6.815,6.279
5e-14,1.8e-10,300,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0365,4970000000.0,-1.248,0.479,3780000000.0,-84.96,9.09,4.782,4.193
5e-14,1.8e-10,300,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0365,4950000000.0,-0.368,0.537,3610000000.0,-83.74,9.74,5.878,5.253
5e-14,1.8e-10,300,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,1.6e-05,0.0365,4980000000.0,-2.1,0.441,3910000000.0,-85.29,8.46,3.922,3.363
5e-14,1.8e-10,300,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0391,6180000000.0,2.686,0.802,4240000000.0,-86.21,13.31,10.83,10.27
5e-14,1.8e-10,300,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0391,6370000000.0,2.685,0.836,4070000000.0,-85.52,13.29,10.76,10.21
5e-14,1.8e-10,300,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0391,5980000000.0,2.615,0.759,4370000000.0,-86.89,13.27,10.73,10.2
5e-14,1.8e-10,300,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0372,6650000000.0,2.58,0.823,4780000000.0,-89.29,13.73,10.39,9.917
5e-14,1.8e-10,300,1.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0372,6880000000.0,2.561,0.844,4620000000.0,-88.41,13.68,10.34,9.879
5e-14,1.8e-10,300,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0372,6160000000.0,2.595,0.791,4900000000.0,-90.18,13.73,10.45,9.97
5e-14,1.8e-10,300,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0403,6070000000.0,2.614,0.766,3800000000.0,-84.59,12.97,10.81,10.24
5e-14,1.8e-10,300,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0403,6170000000.0,2.718,0.808,3630000000.0,-83.98,13.0,11.03,10.43
5e-14,1.8e-10,300,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0403,6000000000.0,2.439,0.72,3930000000.0,-85.2,12.91,10.34,9.8
5e-14,1.8e-10,300,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0388,6180000000.0,2.679,0.801,4250000000.0,-86.1,13.33,10.8,10.25
5e-14,1.8e-10,300,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0388,6370000000.0,2.68,0.835,4090000000.0,-85.36,13.32,10.74,10.2
5e-14,1.8e-10,300,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0388,5970000000.0,2.612,0.758,4380000000.0,-86.89,13.3,10.72,10.19
5e-14,1.8e-10,300,1.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.037,6650000000.0,2.576,0.822,4790000000.0,-89.23,13.75,10.37,9.905
5e-14,1.8e-10,300,1.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.037,6890000000.0,2.557,0.844,4630000000.0,-88.36,13.7,10.32,9.867
5e-14,1.8e-10,300,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.037,6160000000.0,2.589,0.791,4900000000.0,-90.11,13.75,10.44,9.956
5e-14,1.8e-10,300,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0397,6070000000.0,2.608,0.765,3810000000.0,-84.27,13.0,10.79,10.23
5e-14,1.8e-10,300,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0397,6170000000.0,2.714,0.808,3640000000.0,-83.76,13.04,11.01,10.42
5e-14,1.8e-10,300,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0397,6000000000.0,2.44,0.721,3950000000.0,-84.92,12.95,10.33,9.801
5e-14,1.8e-10,300,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0395,6180000000.0,2.688,0.802,4230000000.0,-86.15,13.29,10.84,10.28
5e-14,1.8e-10,300,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0395,6370000000.0,2.689,0.837,4070000000.0,-85.38,13.28,10.78,10.23
5e-14,1.8e-10,300,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0395,5980000000.0,2.619,0.76,4360000000.0,-86.88,13.25,10.74,10.21
5e-14,1.8e-10,300,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0374,6650000000.0,2.583,0.824,4770000000.0,-89.33,13.72,10.4,9.927
5e-14,1.8e-10,300,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0374,6880000000.0,2.565,0.845,4610000000.0,-88.45,13.67,10.35,9.888
5e-14,1.8e-10,300,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0374,6160000000.0,2.599,0.792,4890000000.0,-90.19,13.72,10.47,9.983
5e-14,1.8e-10,300,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0408,6070000000.0,2.614,0.765,3780000000.0,-84.31,12.95,10.81,10.24
5e-14,1.8e-10,300,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0408,6170000000.0,2.722,0.809,3610000000.0,-83.58,12.98,11.05,10.45
5e-14,1.8e-10,300,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,2.2e-05,2.6e-05,0.0408,6000000000.0,2.443,0.717,3920000000.0,-84.88,12.89,10.35,9.809
5e-14,1.8e-10,300,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0413,6320000000.0,2.565,0.705,4240000000.0,-86.17,11.0,9.007,8.292
5e-14,1.8e-10,300,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0413,6490000000.0,2.791,0.769,4070000000.0,-85.36,11.18,9.523,8.797
5e-14,1.8e-10,300,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0413,6150000000.0,2.267,0.645,4370000000.0,-86.81,10.76,8.325,7.626
5e-14,1.8e-10,300,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0393,6690000000.0,2.773,0.759,4770000000.0,-89.35,11.66,9.414,8.771
5e-14,1.8e-10,300,1.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0393,6900000000.0,2.795,0.813,4620000000.0,-88.51,11.73,9.392,8.761
5e-14,1.8e-10,300,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0393,6270000000.0,2.607,0.695,4890000000.0,-90.19,11.54,9.074,8.437
5e-14,1.8e-10,300,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0424,6250000000.0,2.133,0.651,3790000000.0,-84.4,10.33,8.047,7.302
5e-14,1.8e-10,300,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0424,6330000000.0,2.469,0.709,3630000000.0,-83.96,10.6,8.796,8.03
5e-14,1.8e-10,300,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0424,6190000000.0,1.742,0.602,3920000000.0,-85.08,10.04,7.263,6.543
5e-14,1.8e-10,300,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0409,6320000000.0,2.565,0.704,4250000000.0,-86.12,11.03,9.005,8.295
5e-14,1.8e-10,300,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0409,6490000000.0,2.788,0.769,4080000000.0,-85.48,11.2,9.513,8.792
5e-14,1.8e-10,300,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0409,6150000000.0,2.267,0.645,4380000000.0,-86.77,10.79,8.325,7.63
5e-14,1.8e-10,300,1.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0392,6900000000.0,2.791,0.811,4620000000.0,-88.46,11.75,9.383,8.755
5e-14,1.8e-10,300,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0392,6270000000.0,2.605,0.696,4900000000.0,-90.13,11.56,9.068,8.435
5e-14,1.8e-10,300,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0419,6250000000.0,2.137,0.653,3810000000.0,-84.48,10.37,8.054,7.314
5e-14,1.8e-10,300,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0419,6330000000.0,2.471,0.708,3640000000.0,-83.9,10.63,8.8,8.039
5e-14,1.8e-10,300,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0419,6190000000.0,1.748,0.606,3940000000.0,-85.06,10.07,7.272,6.557
5e-14,1.8e-10,300,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0416,6320000000.0,2.566,0.705,4230000000.0,-86.2,10.98,9.008,8.289
5e-14,1.8e-10,300,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0416,6490000000.0,2.792,0.768,4060000000.0,-85.38,11.16,9.528,8.798
5e-14,1.8e-10,300,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0416,6150000000.0,2.266,0.642,4360000000.0,-86.86,10.73,8.325,7.622
5e-14,1.8e-10,300,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0395,6690000000.0,2.776,0.759,4770000000.0,-89.39,11.64,9.421,8.776
5e-14,1.8e-10,300,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0395,6900000000.0,2.798,0.813,4610000000.0,-88.55,11.72,9.4,8.766
5e-14,1.8e-10,300,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0395,6270000000.0,2.608,0.696,4890000000.0,-90.27,11.52,9.08,8.44
5e-14,1.8e-10,300,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0429,6250000000.0,2.13,0.651,3780000000.0,-84.31,10.3,8.041,7.292
5e-14,1.8e-10,300,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0429,6330000000.0,2.467,0.709,3610000000.0,-83.65,10.57,8.793,8.022
5e-14,1.8e-10,300,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.1e-05,0.0429,6190000000.0,1.738,0.601,3910000000.0,-85.08,10.01,7.256,6.532
5e-14,1.8e-10,300,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0391,7620000000.0,0.866,0.522,4070000000.0,-85.51,9.13,6.254,5.49
5e-14,1.8e-10,300,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0391,7190000000.0,-0.378,0.426,4360000000.0,-86.93,7.94,4.689,3.935
5e-14,1.8e-10,300,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0372,7350000000.0,1.006,0.513,4770000000.0,-89.41,9.79,6.449,5.772
5e-14,1.8e-10,300,1.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0372,7810000000.0,1.487,0.585,4620000000.0,-88.51,10.29,7.234,6.558
5e-14,1.8e-10,300,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0372,7280000000.0,0.449,0.46,4890000000.0,-90.15,9.21,5.658,4.98
5e-14,1.8e-10,300,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0403,7330000000.0,-0.664,0.431,3790000000.0,-84.46,7.39,4.4,3.596
5e-14,1.8e-10,300,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0403,7430000000.0,0.016,0.475,3620000000.0,-83.75,7.98,5.149,4.329
5e-14,1.8e-10,300,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0403,7250000000.0,-1.353,0.394,3920000000.0,-85.02,6.84,3.745,2.97
5e-14,1.8e-10,300,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0388,7400000000.0,0.274,0.469,4250000000.0,-86.13,8.57,5.45,4.691
5e-14,1.8e-10,300,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0388,7620000000.0,0.867,0.523,4080000000.0,-85.47,9.16,6.255,5.496
5e-14,1.8e-10,300,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0388,7190000000.0,-0.375,0.426,4380000000.0,-86.88,7.97,4.691,3.942
5e-14,1.8e-10,300,1.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.037,7350000000.0,1.005,0.513,4780000000.0,-89.35,9.81,6.446,5.773
5e-14,1.8e-10,300,1.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.037,7810000000.0,1.485,0.583,4620000000.0,-88.46,10.31,7.23,6.557
5e-14,1.8e-10,300,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.037,7280000000.0,0.448,0.46,4900000000.0,-90.08,9.23,5.656,4.982
5e-14,1.8e-10,300,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0397,7330000000.0,-0.654,0.431,3800000000.0,-84.52,7.42,4.408,3.611
5e-14,1.8e-10,300,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0397,7430000000.0,0.022,0.477,3640000000.0,-83.73,8.02,5.156,4.341
5e-14,1.8e-10,300,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0397,7250000000.0,-1.343,0.393,3940000000.0,-85.01,6.88,3.753,2.983
5e-14,1.8e-10,300,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0395,7400000000.0,0.268,0.469,4230000000.0,-86.16,8.51,5.445,4.678
5e-14,1.8e-10,300,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0395,7620000000.0,0.864,0.522,4060000000.0,-85.53,9.11,6.252,5.484
5e-14,1.8e-10,300,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0395,7190000000.0,-0.381,0.425,4360000000.0,-86.97,7.92,4.686,3.929
5e-14,1.8e-10,300,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0374,7350000000.0,1.007,0.513,4770000000.0,-89.45,9.77,6.451,5.771
5e-14,1.8e-10,300,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0374,7810000000.0,1.488,0.585,4610000000.0,-88.55,10.27,7.237,6.558
5e-14,1.8e-10,300,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0374,7280000000.0,0.449,0.461,4890000000.0,-90.2,9.2,5.66,4.979
5e-14,1.8e-10,300,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0408,7330000000.0,-0.672,0.43,3770000000.0,-84.4,7.35,4.393,3.585
5e-14,1.8e-10,300,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0408,7430000000.0,0.01,0.475,3610000000.0,-83.75,7.94,5.144,4.318
5e-14,1.8e-10,300,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,1.6e-05,0.0408,7250000000.0,-1.361,0.393,3910000000.0,-85.03,6.81,3.739,2.96
5e-14,1.8e-10,300,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.6e-05,0.0434,5830000000.0,2.619,0.831,4240000000.0,-86.23,11.51,8.727,8.096
5e-14,1.8e-10,300,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.6e-05,0.0434,5820000000.0,2.609,0.852,4070000000.0,-85.55,11.5,8.699,8.077
5e-14,1.8e-10,300,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.6e-05,0.0434,5780000000.0,2.637,0.794,4370000000.0,-86.98,11.48,8.771,8.124
5e-14,1.8e-10,300,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.6e-05,0.0415,6160000000.0,2.514,0.842,4780000000.0,-89.22,11.93,8.425,7.884
5e-14,1.8e-10,300,1.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.6e-05,0.0415,5930000000.0,2.514,0.842,4620000000.0,-88.5,11.87,8.464,7.914
5e-14,1.8e-10,300,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.6e-05,0.0415,6110000000.0,2.525,0.822,4890000000.0,-90.17,11.94,8.456,7.908
5e-14,1.8e-10,300,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.6e-05,0.0446,5680000000.0,2.696,0.798,3790000000.0,-84.21,11.17,8.954,8.244
5e-14,1.8e-10,300,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.6e-05,0.0446,5700000000.0,2.684,0.834,3620000000.0,-83.71,11.2,8.906,8.21
5e-14,1.8e-10,300,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,7.13e-10,4.5e-11,3.2e-05,2.6e-05,0.0431,5840000000.0,2.613,0.831,4250000000.0,-86.1,11.54,8.712,8.086
