C1,C2,Ld,Lg,Ls,WN1,WN2,GTMax,S11Min,NFMin,Bandwidth,PowerConsumption
6.059847056865691e-13,3.9277878403663635e-13,4.066621527075768e-09,1.0415795364975929e-08,5.982858896255493e-10,5.750744581222535e-06,5.130514591932297e-06,15.89,-17.01,1.735,4700000000.0,0.0174
4.983742699027061e-13,4.0411316454410556e-13,2.9969080686569213e-09,1.0328734749555587e-08,6.983538761734963e-10,5.497165312524885e-06,5.5751296877861025e-06,15.2,-14.35,1.753,4460000000.0,0.0169
5.110142067074776e-13,2.6317344307899476e-13,4.331497788429261e-09,1.0058686649054289e-08,5.992492556571961e-10,5.261026799678803e-06,4.982014000415802e-06,15.22,-16.51,1.781,5050000000.0,0.0162
5.016463682055474e-13,3.998071193695068e-13,3.051171064376831e-09,1.1412743890285492e-08,8.004346489906312e-10,5.2467089593410494e-06,6.009522140026093e-06,14.71,-12.53,1.753,4360000000.0,0.0164
5.360441476106643e-13,2.5719855427742004e-13,4.004231035709382e-09,1.0267515072226525e-08,6.986619681119919e-10,5.507885588333011e-06,6.003559768199921e-06,15.1,-14.36,1.798,4470000000.0,0.017
3.582863241434097e-13,2.484428852796555e-13,4.209321707487107e-09,1.1389705860614776e-08,8.012766599655153e-10,4.995592057704926e-06,5.477563241496683e-06,14.8,-12.35,1.807,3900000000.0,0.0157
3.3528627455234524e-13,2.9321719706058505e-13,4.2777976691722875e-09,1.1387350791692733e-08,8.017166018486024e-10,4.9975055456161505e-06,5.994624584913254e-06,15.030000000000001,-12.32,1.781,3750000000.0,0.0158
4.0595399290323255e-13,2.0073080360889435e-13,3.761395275592804e-09,9.476104849576951e-09,8.007596969604494e-10,5.751301765441895e-06,5.623334035277367e-06,14.61,-13.76,1.895,3900000000.0,0.0175
5.335625052452087e-13,2.9808122664690017e-13,3.220380783081055e-09,8.284568452835084e-09,7.479753941297532e-10,4.992342948913575e-06,6.031780183315278e-06,13.89,-12.55,1.853,4830000000.0,0.0158
3.049664050340652e-13,2.8783427178859713e-13,3.774961590766907e-09,1.061220338344574e-08,7.005107484757901e-10,5.495078075211496e-06,5.50592689216137e-06,15.74,-14.07,1.778,3769999999.9999995,0.0169
5.952405720949173e-13,2.418844908475876e-13,3.6082749366760252e-09,9.50159906744957e-09,6.99737384915352e-10,4.997903227806092e-06,4.998427212238312e-06,14.02,-14.27,1.833,5300000000.0,0.0156
5.033418998122215e-13,3.9868464171886445e-13,2.968902587890625e-09,1.1424404525756836e-08,8.004993081092836e-10,5.747786149382592e-06,5.105368524789811e-06,15.01,-12.97,1.759,4130000000.0000005,0.0174
4.919865980744362e-13,3.06517980992794e-13,4.669518351554871e-09,1.147300865650177e-08,5.982710242271424e-10,4.995911717414856e-06,6.027713656425477e-06,15.44,-15.77,1.729,5040000000.0,0.0158
6.008683919906616e-13,4.1287878453731537e-13,2.9942345619201657e-09,1.0341105857491493e-08,7.467443823814393e-10,5.754835963249207e-06,5.110379457473755e-06,14.81,-13.94,1.77,4570000000.0,0.0174
6.024475872516632e-13,1.967210352420807e-13,5.0362745523452765e-09,9.386827790737152e-09,7.423154920339585e-10,5.243307799100877e-06,5.4062490463256844e-06,14.26,-13.75,1.882,4350000000.0,0.0163
2.7254780530929564e-13,2.888542622327805e-13,2.733259677886963e-09,8.459301048517228e-09,6.9823691919446e-10,6.006986260414124e-06,5.636973038315773e-06,15.27,-15.479999999999999,1.836,3949999999.9999995,0.0181
3.9485680907964707e-13,1.961730420589447e-13,2.9552186727523803e-09,1.1455513143539428e-08,7.010650157928467e-10,5.749691382050515e-06,5.112532645463944e-06,15.27,-14.22,1.829,4199999999.9999995,0.0174
4.0295607447624204e-13,2.979227662086487e-13,3.95419779419899e-09,1.1438031220436096e-08,7.493493169546127e-10,5.7499662488698964e-06,5.999107956886292e-06,15.83,-13.4,1.766,3720000000.0,0.0176
3.0682221651077267e-13,5.062022686004639e-13,4.862568378448487e-09,9.334144467115402e-09,6.011419653892518e-10,5.248030662536622e-06,5.616110466420651e-06,16.16,-16.31,1.742,3900000000.0,0.0163
5.99709677696228e-13,2.443077772855759e-13,2.9819477796554566e-09,9.687731230258943e-09,5.98943567276001e-10,5.50615722918883e-06,6.000792682170868e-06,14.77,-16.74,1.796,5440000000.0,0.017
3.793799266219139e-13,5.070812463760376e-13,3.855260029435158e-09,9.342316308617593e-09,8.007216095924379e-10,4.998947560787201e-06,5.51832770369947e-06,14.82,-12.83,1.801,3800000000.0,0.0157
4.952540650963783e-13,2.980493977665901e-13,2.9385125637054443e-09,1.1423174107074737e-08,7.453323841094971e-10,5.995832115411759e-06,5.993253141641617e-06,15.37,-13.81,1.767,4160000000.0,0.0182
5.004156678915024e-13,4.0005591213703157e-13,4.180846720933915e-09,1.1430837178230285e-08,5.996594190597535e-10,5.745235249400139e-06,5.665853619575501e-06,16.49,-16.57,1.709,4250000000.0,0.0175
5.913613557815552e-13,3.0056367814540864e-13,3.0201804637908937e-09,8.383297348022462e-09,8.007772564888002e-10,5.739909544587136e-06,6.0106087327003485e-06,14.02,-13.45,1.862,4550000000.0,0.0176
5.090370252728462e-13,4.987298846244812e-13,3.766083896160126e-09,9.435396069288255e-09,7.488938242197037e-10,4.99463152885437e-06,6.011655151844025e-06,14.750000000000002,-13.43,1.781,4300000000.0,0.0158
2.916900873184204e-13,1.9733633399009707e-13,3.871003657579422e-09,8.368111395835877e-09,6.000449776649475e-10,5.502616995479912e-06,6.007526457309723e-06,15.38,-16.78,1.862,4199999999.9999995,0.017
6.040162146091461e-13,2.0118363201618196e-13,3.843982830643654e-09,1.0359273621439934e-08,5.995435476303101e-10,5.4998359885066756e-06,5.520085265859962e-06,14.85,-16.45,1.817,5450000000.0,0.0169
3.25025600194931e-13,3.9440623223781584e-13,3.3614363074302673e-09,8.370323503017426e-09,5.990624070167542e-10,5.505861714016647e-06,6.005133211612702e-06,15.87,-16.91,1.78,4100000000.0,0.017
5.005953446030617e-13,5.036136865615845e-13,2.947379231452942e-09,9.447363728284836e-09,8.005645751953126e-10,5.270238593220711e-06,4.996921658515931e-06,14.31,-13.1,1.799,4440000000.0,0.0162
6.032452046871185e-13,2.500658005475998e-13,5.077725768089295e-09,8.373366737365723e-09,7.007644928991796e-10,5.497694093268365e-06,5.006546586751939e-06,14.78,-14.82,1.864,4139999999.9999995,0.0168
4.0514728277921673e-13,3.9388699233531954e-13,3.0450222492218015e-09,1.0436760941147804e-08,7.458744525909425e-10,5.998381316661835e-06,6.0015366077423096e-06,15.59,-14.0,1.76,3880000000.0000005,0.0182
6.020818948745727e-13,3.017418697476387e-13,3.7407609224319455e-09,1.1394166463613509e-08,7.454617917537689e-10,5.499897803645582e-06,5.5113365743309264e-06,14.97,-13.42,1.767,4540000000.0,0.0169
6.097774922847748e-13,5.084572196006775e-13,3.742094993591308e-09,9.378802174329757e-09,7.999486565589905e-10,5.753551602363587e-06,5.163094013929368e-06,14.96,-13.68,1.791,4000000000.0,0.0174
4.400808546692133e-13,4.087344139814377e-13,3.337838530540466e-09,8.385122680664064e-09,7.432792812585832e-10,5.238968759775162e-06,5.489839425310493e-06,14.579999999999998,-13.6,1.827,4240000000.0,0.0163
2.9437776803970336e-13,1.9410203695297244e-13,3.5314505994319916e-09,1.1428258681297302e-08,5.987680792808533e-10,5.996008604764939e-06,5.09627977013588e-06,16.5,-16.61,1.811,3750000000.0,0.018
3.1736791133880613e-13,1.957168698310852e-13,3.1110608577728273e-09,1.0450010070204735e-08,7.492319434881211e-10,5.498058879282326e-06,5.505582008510829e-06,14.84,-13.56,1.856,4070000000.0000005,0.0169
3.1288994550704957e-13,4.683316767215729e-13,3.8245579004287716e-09,8.348079586029054e-09,7.508066415786743e-10,5.498208686709404e-06,5.551431775093079e-06,15.24,-14.0,1.816,3680000000.0,0.0169
6.042629420757294e-13,3.885522127151489e-13,4.0416599214077004e-09,1.1415493690967558e-08,6.99376204609871e-10,4.996324121952058e-06,6.0164754986763005e-06,14.95,-13.69,1.73,4880000000.0,0.0158
2.9908429384231564e-13,1.9456673860549928e-13,3.670046716928482e-09,1.142424430847168e-08,5.980249524116517e-10,5.750993192195893e-06,6.007320940494538e-06,16.4,-16.3,1.799,3850000000.0,0.0176
3.169177293777466e-13,2.9491377919912337e-13,3.123689293861389e-09,9.470967167615891e-09,6.988455824553967e-10,5.49976123822853e-06,5.514118681661785e-06,15.28,-14.49,1.804,4010000000.0000005,0.0169
4.1785902455449103e-13,4.984567821025849e-13,3.828179746866226e-09,8.463009023666382e-09,7.48427650332451e-10,5.24666029214859e-06,5.500996405258775e-06,15.0,-13.73,1.814,3889999999.9999995,0.0163
3.175403237342834e-13,1.955126464366913e-13,5.068537712097169e-09,8.344452702999116e-09,6.99778262525797e-10,5.4923661849461505e-06,4.9984424114227305e-06,14.859999999999998,-14.2,1.9,3810000000.0,0.0168
5.968038082122802e-13,2.9646886587142944e-13,3.0176447629928586e-09,8.39872487783432e-09,7.997729063034058e-10,5.001320958137513e-06,4.979598760604859e-06,13.29,-11.94,1.878,5080000000.0,0.0156
4.806373938918114e-13,2.5312473475933075e-13,3.609232574701309e-09,8.30525132417679e-09,7.038736611604691e-10,4.996451258659363e-06,5.593664221465588e-06,14.2,-13.26,1.86,4740000000.0,0.0157
4.889131397008896e-13,1.9916202425956727e-13,3.636204242706299e-09,8.349391722679138e-09,7.454244524240494e-10,5.7343632429838186e-06,5.092377901077271e-06,14.35,-13.9,1.918,4290000000.0,0.0174
2.9766334891319275e-13,2.033467620611191e-13,3.932226665318012e-09,1.0508596488833428e-08,6.013558864593507e-10,5.495040950831026e-06,5.629741176962853e-06,15.9,-16.12,1.815,4120000000.0,0.0169
5.97917765378952e-13,1.9213140010833742e-13,2.981457233428955e-09,1.1474671089649199e-08,7.478903561830521e-10,5.238459289073945e-06,5.525336511433125e-06,13.95,-13.29,1.833,5210000000.0,0.0163
3.04250031709671e-13,2.861378908157349e-13,3.085693597793579e-09,1.1426612520217895e-08,7.994872331619263e-10,4.997032046318055e-06,5.503866100683809e-06,14.78,-12.26,1.786,3970000000.0,0.0157
3.4487679004669186e-13,1.9614309072494507e-13,3.796701133251191e-09,8.399128997325898e-09,7.462764739990235e-10,5.504631308373064e-06,5.4469242990016945e-06,14.53,-13.08,1.913,3970000000.0,0.0169
3.873505711555481e-13,5.061264514923096e-13,4.575585007667542e-09,1.145874341726303e-08,6.990024283528328e-10,5.496158739086241e-06,5.982049494981766e-06,16.33,-13.89,1.714,3620000000.0,0.017
4.712782904505729e-13,4.087250530719757e-13,4.365923911333085e-09,1.035620048046112e-08,6.993397183716298e-10,4.99329435825348e-06,5.5027347132563595e-06,15.21,-13.89,1.755,4269999999.9999995,0.0157
3.00968599319458e-13,5.001867353916168e-13,2.9664887189865113e-09,1.0455994972586632e-08,6.984227202832699e-10,5.753402560949326e-06,5.112456470727921e-06,15.95,-14.36,1.741,3700000000.0000005,0.0174
4.506599008105695e-13,2.502578914165497e-13,3.822147473692894e-09,8.363493168354035e-09,8.017113447189332e-10,5.500496247317642e-06,5.99898037314415e-06,14.46,-12.43,1.889,3829999999.9999995,0.017
2.937663674354553e-13,5.067598104476929e-13,3.34292733669281e-09,1.141949268579483e-08,5.994697213172913e-10,5.005776584148408e-06,5.534963861107827e-06,16.45,-15.76,1.696,3829999999.9999995,0.0157
6.188004791736603e-13,3.053227260708809e-13,3.817335993051529e-09,1.0346043446660042e-08,8.020105242729189e-10,5.504005494993181e-06,5.511591661721469e-06,14.59,-13.15,1.804,4340000000.0,0.0169
2.9590739607810974e-13,2.485555648803711e-13,2.9635484218597412e-09,1.1424033486843108e-08,8.002430915832521e-10,6.002026796340943e-06,5.646644189953804e-06,15.25,-13.1,1.807,3700000000.0000005,0.0181
2.9643099904060363e-13,4.042126566171646e-13,4.020088478922845e-09,9.4577702075243e-09,6.000947117805481e-10,5.73686982691288e-06,5.1018810272216805e-06,16.49,-16.96,1.757,3769999999.9999995,0.0174
4.96659855544567e-13,4.0437012016773223e-13,3.0529431104660034e-09,8.397587084770203e-09,8.00700330734253e-10,5.7502046823501595e-06,5.632214203476907e-06,14.43,-13.8,1.836,4230000000.0,0.0175
2.94311785697937e-13,3.9443956315517423e-13,4.185644268989563e-09,1.0470839926600456e-08,5.990298986434937e-10,5.239144623279572e-06,5.0015226304531106e-06,16.28,-16.2,1.734,3959999999.9999995,0.0162
5.058618351817131e-13,5.064441680908203e-13,4.0649723559618e-09,1.1444831335544586e-08,5.984644293785095e-10,5.748257860541344e-06,5.600325226783753e-06,16.63,-16.66,1.698,4170000000.0,0.0175
4.32528955489397e-13,4.06661781668663e-13,3.787931680679321e-09,9.392458641529084e-09,8.002146482467653e-10,6.008645296096802e-06,5.1088338196277625e-06,15.36,-13.86,1.808,3620000000.0,0.018
4.258390255272388e-13,1.9796715378761293e-13,3.870186194777488e-09,9.302167305350303e-09,5.997931599617005e-10,5.251625999808312e-06,4.983758568763733e-06,14.92,-16.7,1.839,4930000000.0,0.0162
4.5144628314301367e-13,3.60208909958601e-13,5.043374180793763e-09,8.924602442979813e-09,8.012169361114504e-10,5.7605030536651615e-06,5.994971066713333e-06,15.43,-13.84,1.828,3269999999.9999995,0.0176
4.883645430207252e-13,4.0673982501029966e-13,3.863153740763664e-09,9.363944926857948e-09,7.005536831915379e-10,5.749553069472313e-06,5.097338348627091e-06,15.56,-14.88,1.784,4040000000.0,0.0174
3.877080380916595e-13,1.9633520841598512e-13,4.6792594194412235e-09,1.1399788105487822e-08,8.01025974750519e-10,4.998912096023561e-06,5.973273515701294e-06,14.59,-12.39,1.842,3949999999.9999995,0.0158
3.433088421821594e-13,4.8427574634552e-13,3.2172253131866455e-09,9.388398268818855e-09,7.979424893856049e-10,4.997618079185486e-06,5.5203331746160985e-06,14.53,-12.76,1.803,4040000000.0,0.0157
3.0006389021873473e-13,1.958338499069214e-13,5.012260079383851e-09,9.434531146287918e-09,7.016700468957425e-10,6.006502091884613e-06,6.0135684013366706e-06,15.55,-15.010000000000002,1.867,3570000000.0000005,0.0182
5.153094291687011e-13,5.050325572490692e-13,4.082107275724411e-09,1.1403546059131621e-08,7.007448494434358e-10,6.005465626716614e-06,5.6314505338668825e-06,16.37,-14.44,1.717,3790000000.0,0.0181
6.030406773090362e-13,2.017444282770157e-13,3.7555983811616895e-09,1.1411799037456512e-08,6.99411902576685e-10,6.002732992172242e-06,5.126602500677109e-06,15.05,-14.55,1.832,4670000000.0,0.018
4.800014466047286e-13,3.0551512092351915e-13,3.8468818068504336e-09,8.384301209449768e-09,6.002731442451477e-10,5.244175553321839e-06,5.450000949203968e-06,15.1,-16.93,1.806,4850000000.0,0.0163
3.1105717420578e-13,1.973822355270386e-13,3.802816808223724e-09,1.141597648859024e-08,8.011677742004396e-10,4.991443753242494e-06,4.99110770225525e-06,14.57,-12.24,1.849,4019999999.9999995,0.0156
4.1162096858024594e-13,1.9598435759544373e-13,3.7359725832939145e-09,8.415564054250717e-09,7.966986000537873e-10,4.993566393852235e-06,5.516172194853426e-06,13.8,-10.86,1.932,4170000000.0,0.0157
2.9951709508895874e-13,2.987704157829285e-13,5.0521157979965214e-09,9.41043239235878e-09,7.000936888158322e-10,5.743201494216919e-06,5.646803289651871e-06,15.82,-14.68,1.802,3500000000.0,0.0175
5.012635946273803e-13,3.9407587349414825e-13,4.1537038981914526e-09,1.1375995481014252e-08,5.986891984939575e-10,5.75827232003212e-06,5.142541378736496e-06,16.42,-16.7,1.715,4260000000.0000005,0.0174
4.0448255538940427e-13,5.0092693567276e-13,3.0308806896209715e-09,8.379449629783632e-09,7.977343201637269e-10,6.002491831779481e-06,6.002818822860718e-06,14.92,-14.36,1.818,3880000000.0000005,0.0182
4.630195453763008e-13,3.030074253678322e-13,4.3254711031913764e-09,1.1474043273925781e-08,6.98501630872488e-10,5.751316785812378e-06,5.116872757673264e-06,15.91,-14.31,1.761,3959999999.9999995,0.0174
6.011939942836762e-13,2.0046091973781588e-13,3.058989405632019e-09,9.412635871767998e-09,5.995289206504822e-10,5.751546531915665e-06,5.140640258789063e-06,14.64,-17.16,1.842,5460000000.0,0.0174
4.828091941773891e-13,2.534059017896652e-13,3.7549794018268586e-09,9.293004968762399e-09,6.991953730583191e-10,5.237985908985139e-06,6.000977158546448e-06,14.72,-14.38,1.824,4520000000.0,0.0164
4.997304305434226e-13,5.075914561748505e-13,4.188568234443665e-09,1.1420059525966643e-08,5.996042609214783e-10,4.998187959194184e-06,5.5739683285355576e-06,15.77,-15.96,1.696,4780000000.0,0.0157
5.740994185209274e-13,2.910972058773041e-13,3.5469891130924225e-09,1.046773455440998e-08,8.01493835449219e-10,5.499835548456759e-06,5.509276889264584e-06,14.54,-13.08,1.807,4380000000.0,0.0169
3.060587078332901e-13,4.132743924856186e-13,3.0616699457168578e-09,9.327653566002847e-09,8.006362676620485e-10,5.763313114643097e-06,5.101703196763993e-06,14.87,-13.49,1.809,3860000000.0,0.0174
6.089744389057159e-13,4.037484556436539e-13,4.108964383602143e-09,1.1393075877428053e-08,6.001623749732971e-10,5.488140227273107e-06,6.0118508338928225e-06,15.91,-16.47,1.708,4810000000.0,0.017
3.6569910049438474e-13,3.743175305426121e-13,3.502762883901596e-09,8.529943281412126e-09,6.972759522497655e-10,4.99726688861847e-06,5.011691123247147e-06,14.74,-14.1,1.82,4269999999.9999995,0.0156
3.941140025854111e-13,2.94285149872303e-13,3.794452890753746e-09,8.380735301971437e-09,8.001096010208132e-10,5.494211140554399e-06,5.642499968409538e-06,14.65,-12.81,1.865,3780000000.0,0.0169
4.382314290851354e-13,4.0428037345409393e-13,4.375667840242386e-09,1.1443223619461059e-08,7.999913930892945e-10,5.493707695510239e-06,5.537355646491051e-06,15.57,-12.67,1.752,3639999999.9999995,0.0169
5.084075510501861e-13,2.9498934149742125e-13,4.085037097334862e-09,1.1416061067581176e-08,8.008909940719606e-10,4.99753350019455e-06,4.985034108161927e-06,14.55,-12.41,1.789,4340000000.0,0.0156
4.071580722928047e-13,3.9596686661243437e-13,5.043652534484864e-09,1.1421176934242249e-08,8.028151631355287e-10,5.734514027833939e-06,5.129152208566666e-06,15.91,-12.85,1.759,3370000000.0,0.0174
5.09474292397499e-13,4.0769007802009584e-13,3.0478965044021604e-09,8.386883461475373e-09,8.002688050270082e-10,6.007793784141541e-06,5.599648848176003e-06,14.57,-14.38,1.836,4150000000.0,0.0181
3.97884102165699e-13,5.052568435668945e-13,4.45874634385109e-09,1.1450975918769837e-08,5.976110696792603e-10,6.002365410327912e-06,5.140792101621628e-06,17.21,-16.85,1.701,3670000000.0,0.018
3.238225221633911e-13,2.055570811033249e-13,3.771640136837959e-09,9.421970629692079e-09,8.003944635391237e-10,5.252356067299844e-06,5.548324547708035e-06,14.33,-12.73,1.898,3949999999.9999995,0.0163
5.137440964579582e-13,5.083361625671387e-13,3.0496370792388913e-09,9.358772823214531e-09,7.473398536443711e-10,5.50296757882461e-06,5.540888957679272e-06,14.859999999999998,-13.94,1.777,4370000000.0,0.0169
5.376203030347823e-13,1.9896618723869325e-13,3.2279632091522215e-09,8.398389065265656e-09,7.50554496049881e-10,5.003718078136445e-06,5.393919117748738e-06,13.41,-11.91,1.914,5150000000.0,0.0157
4.12346014380455e-13,5.075672626495361e-13,4.0648913085460666e-09,1.1415617787837982e-08,5.987894892692566e-10,4.994386196136475e-06,5.9909947514534e-06,16.12,-15.83,1.694,4370000000.0,0.0158
2.8651041984558103e-13,3.962995678186417e-13,3.861670538783074e-09,9.349401810765267e-09,7.99979043006897e-10,4.995700597763062e-06,5.4879827480763205e-06,14.76,-12.76,1.815,3740000000.0,0.0157
5.889551192522049e-13,1.926615118980408e-13,3.895434565842151e-09,9.447154068946839e-09,7.47444447875023e-10,5.502333764918149e-06,4.9952610731124885e-06,14.19,-14.17,1.884,4680000000.0,0.0168
6.102649211883544e-13,4.0153825283050535e-13,4.741361021995545e-09,1.1413969838619232e-08,5.99617350101471e-10,5.488541660830379e-06,6.01847118139267e-06,16.03,-16.43,1.708,4750000000.0,0.017
4.844374135136604e-13,2.874066382646561e-13,3.9006698355078696e-09,1.061031618118286e-08,6.99993658810854e-10,4.993489086627961e-06,5.493099099025131e-06,14.83,-13.83,1.779,4660000000.0,0.0157
